id_transaction,no_ligne,id_produit,quantite,id_emplacement_source,id_emplacement_destination,lot_serie,code_motif
BL/ME25/13220,,34017,0,625,COSTUMER LOCATION,,
BL/ME25/13220,,34013,0,625,COSTUMER LOCATION,,
BL/ME25/13042,,32082,60,628,COSTUMER LOCATION,,
BL/ME25/13042,,32085,60,628,COSTUMER LOCATION,,
BL/ME25/13042,,32084,120,1404,COSTUMER LOCATION,,
BL/ME25/13042,,31723,10000,296,COSTUMER LOCATION,,
BL/ME25/13042,,31732,10000,540,COSTUMER LOCATION,,
BL/ME25/13042,,31725,2250,532,COSTUMER LOCATION,,
BL/ME25/13042,,32081,120,628,COSTUMER LOCATION,,
BL/ME25/13042,,32079,90,628,COSTUMER LOCATION,,
BL/ME25/13042,,32078,60,628,COSTUMER LOCATION,,
BL/ME25/13042,,32089,150,628,COSTUMER LOCATION,,
BL/ME25/13042,,32088,600,555,COSTUMER LOCATION,,
BL/ME25/13042,,44156,120,627,COSTUMER LOCATION,,
BL/ME25/13042,,32087,300,366,COSTUMER LOCATION,,
BL/ME25/13042,,32086,234,555,COSTUMER LOCATION,,
BL/ME25/13042,,32086,366,1405,COSTUMER LOCATION,,
BL/ME25/11670,,32080,30,628,COSTUMER LOCATION,,
BL/ME25/11670,,32079,30,628,COSTUMER LOCATION,,
BL/ME25/11670,,32085,60,628,COSTUMER LOCATION,,
BL/ME25/11670,,32088,60,555,COSTUMER LOCATION,,
BL/ME25/11670,,34016,1000,625,COSTUMER LOCATION,,
BL/ME25/12418,,35580,700,538,COSTUMER LOCATION,,
BL/ME25/12418,,35602,200,293,COSTUMER LOCATION,,
BL/ME25/12418,,35587,200,310,COSTUMER LOCATION,,
BL/ME25/12418,,35593,500,293,COSTUMER LOCATION,,
BL/ME25/12418,,35586,300,627,COSTUMER LOCATION,,
BL/ME25/12418,,35574,2000,626,COSTUMER LOCATION,,
BL/ME25/12418,,35588,100,627,COSTUMER LOCATION,,
BL/ME25/12418,,35588,200,625,COSTUMER LOCATION,,
BL/ME25/12418,,35585,4000,626,COSTUMER LOCATION,,
BL/ME25/12418,,35584,1500,626,COSTUMER LOCATION,,
BL/ME25/12418,,35594,100,625,COSTUMER LOCATION,,
BL/ME25/12418,,35576,700,626,COSTUMER LOCATION,,
BL/ME25/12418,,35578,700,626,COSTUMER LOCATION,,
BL/ME25/12418,,35598,160,309,COSTUMER LOCATION,,
BL/ME25/12418,,35597,160,539,COSTUMER LOCATION,,
BL/ME25/12418,,35596,600,302,COSTUMER LOCATION,,
BL/ME25/12418,,35595,800,296,COSTUMER LOCATION,,
BL/ME25/12699,,32011,5,262,COSTUMER LOCATION,,
BL/ME25/10980,,31511,75,133,COSTUMER LOCATION,,
BL/ME25/10980,,31729,1500,287,COSTUMER LOCATION,,
BL/ME25/10980,,32084,90,1404,COSTUMER LOCATION,,
BL/ME25/10980,,32085,60,1405,COSTUMER LOCATION,,
BL/ME25/10980,,32085,60,628,COSTUMER LOCATION,,
BL/ME25/10980,,32087,180,366,COSTUMER LOCATION,,
BL/ME25/10980,,32088,270,1405,COSTUMER LOCATION,,
BL/ME25/10980,,38744,60,628,COSTUMER LOCATION,,
BL/ME25/10980,,36155,60,1403,COSTUMER LOCATION,,
BL/ME25/10980,,36498,30,628,COSTUMER LOCATION,,
BL/ME25/10980,,32079,120,628,COSTUMER LOCATION,,
BL/ME25/10980,,32080,60,628,COSTUMER LOCATION,,
BL/ME25/10980,,32082,45,628,COSTUMER LOCATION,,
BL/ME25/10980,,31554,4000,1404,COSTUMER LOCATION,,
BL/ME25/10980,,31557,500,1404,COSTUMER LOCATION,,
BL/ME25/10980,,31549,800,364,COSTUMER LOCATION,,
BL/ME25/10980,,31551,300,625,COSTUMER LOCATION,,
BL/ME25/10980,,31560,100,83,COSTUMER LOCATION,,
BL/ME25/10980,,31587,300,302,COSTUMER LOCATION,,
BL/ME25/10980,,31730,120,535,COSTUMER LOCATION,,
BL/ME25/10980,,35637,40,646,COSTUMER LOCATION,,
BL/ME25/10980,,35638,40,188,COSTUMER LOCATION,,
BL/ME25/10980,,32077,420,525,COSTUMER LOCATION,,
BL/ME25/10980,,32086,300,555,COSTUMER LOCATION,,
BL/ME25/10980,,32089,120,628,COSTUMER LOCATION,,
BL/ME25/10980,,36658,30,1404,COSTUMER LOCATION,,
BL/ME25/10980,,32078,60,628,COSTUMER LOCATION,,
BL/ME25/10980,,32081,30,628,COSTUMER LOCATION,,
BL/ME25/10980,,32083,15,628,COSTUMER LOCATION,,
BL/ME25/10980,,31565,1500,1404,COSTUMER LOCATION,,
BL/ME25/10980,,31569,200,364,COSTUMER LOCATION,,
BL/ME25/10980,,31552,160,364,COSTUMER LOCATION,,
BL/ME25/10980,,31584,500,548,COSTUMER LOCATION,,
BL/ME25/10980,,31441,100,176,COSTUMER LOCATION,,
BL/ME25/10980,,31494,800,565,COSTUMER LOCATION,,
BL/ME25/10980,,31499,160,565,COSTUMER LOCATION,,
BL/ME25/10980,,31731,200,534,COSTUMER LOCATION,,
BL/ME25/10980,,35636,40,186,COSTUMER LOCATION,,
BL/ME25/10980,,31336,32,550,COSTUMER LOCATION,,
BL/ME25/12641,,31724,0,1404,COSTUMER LOCATION,,
BL/ME25/12641,,31725,0,214,COSTUMER LOCATION,,
BL/ME25/12641,,31784,0,1405,COSTUMER LOCATION,,
BL/ME25/12641,,31723,0,214,COSTUMER LOCATION,,
BL/ME25/12641,,34203,0,546,COSTUMER LOCATION,,
BL/ME25/12688,,31688,0,1404,COSTUMER LOCATION,,
BL/ME25/12688,,31658,0,179,COSTUMER LOCATION,,
BL/ME25/11319,,31338,120,379,COSTUMER LOCATION,,
BL/ME25/11319,,31760,336,214,COSTUMER LOCATION,,
BL/ME25/11319,,31334,64,102,COSTUMER LOCATION,,
BL/ME25/12841,,31440,80,66,COSTUMER LOCATION,,
BL/ME25/12841,,31441,80,176,COSTUMER LOCATION,,
BL/ME25/12841,,31732,1000,540,COSTUMER LOCATION,,
BL/ME25/12841,,34015,200,1405,COSTUMER LOCATION,,
BL/ME25/12841,,35576,100,626,COSTUMER LOCATION,,
BL/ME25/12841,,31993,200,627,COSTUMER LOCATION,,
BL/ME25/12841,,32084,18,1404,COSTUMER LOCATION,,
BL/ME25/12841,,32086,60,555,COSTUMER LOCATION,,
BL/ME25/12841,,32089,18,628,COSTUMER LOCATION,,
BL/ME25/12841,,32088,15,1405,COSTUMER LOCATION,,
BL/ME25/12841,,35595,160,296,COSTUMER LOCATION,,
BL/ME25/12841,,31760,70,214,COSTUMER LOCATION,,
BL/ME25/12841,,31584,200,548,COSTUMER LOCATION,,
BL/ME25/12841,,31985,80,365,COSTUMER LOCATION,,
BL/ME25/12841,,32087,24,366,COSTUMER LOCATION,,
BL/ME25/12841,,35596,120,199,COSTUMER LOCATION,,
BL/ME25/12841,,31723,200,299,COSTUMER LOCATION,,
BL/ME25/12841,,35584,200,626,COSTUMER LOCATION,,
BL/ME25/12841,,35580,200,627,COSTUMER LOCATION,,
BL/ME25/12841,,31551,200,625,COSTUMER LOCATION,,
BL/ME25/12841,,31994,100,627,COSTUMER LOCATION,,
BL/ME25/12841,,32085,18,1405,COSTUMER LOCATION,,
BL/ME25/12841,,38744,12,628,COSTUMER LOCATION,,
BL/ME25/12867,,31803,300,310,COSTUMER LOCATION,,
BL/ME25/12867,,31814,400,51,COSTUMER LOCATION,,
BL/ME25/12867,,31496,120,366,COSTUMER LOCATION,,
BL/ME25/12867,,31510,240,374,COSTUMER LOCATION,,
BL/ME25/12867,,31515,240,40,COSTUMER LOCATION,,
BL/ME25/12867,,31761,1500,628,COSTUMER LOCATION,,
BL/ME25/12867,,31766,800,628,COSTUMER LOCATION,,
BL/ME25/12867,,34402,50,310,COSTUMER LOCATION,,
BL/ME25/12867,,34408,250,625,COSTUMER LOCATION,,
BL/ME25/12867,,35595,240,296,COSTUMER LOCATION,,
BL/ME25/12867,,35584,1000,626,COSTUMER LOCATION,,
BL/ME25/12867,,35585,500,626,COSTUMER LOCATION,,
BL/ME25/12867,,35593,150,293,COSTUMER LOCATION,,
BL/ME25/12867,,31554,1500,1404,COSTUMER LOCATION,,
BL/ME25/12867,,31565,1000,1404,COSTUMER LOCATION,,
BL/ME25/12991,,36155,30,1403,COSTUMER LOCATION,,
BL/ME25/13297,,31760,28,214,COSTUMER LOCATION,,
BL/ME25/13297,,31766,160,214,COSTUMER LOCATION,,
BL/ME25/13297,,31334,32,102,COSTUMER LOCATION,,
BL/ME25/13297,,31335,32,550,COSTUMER LOCATION,,
BL/ME25/13297,,31336,32,550,COSTUMER LOCATION,,
BL/ME25/13297,,31338,60,379,COSTUMER LOCATION,,
BL/ME25/13297,,31353,0,93,COSTUMER LOCATION,,
BL/ME25/13297,,31348,0,554,COSTUMER LOCATION,,
BL/ME25/13297,,31355,0,380,COSTUMER LOCATION,,
BL/ME25/13297,,31356,0,380,COSTUMER LOCATION,,
BL/ME25/13297,,31357,0,544,COSTUMER LOCATION,,
BL/ME25/13297,,31357,0,1403,COSTUMER LOCATION,,
BL/ME25/13297,,31337,20,302,COSTUMER LOCATION,,
BL/ME25/13297,,31342,96,645,COSTUMER LOCATION,,
BL/ME25/13297,,31342,0,645,COSTUMER LOCATION,,
BL/ME25/13297,,31343,144,645,COSTUMER LOCATION,,
BL/ME25/13289,,32087,42,366,COSTUMER LOCATION,,
BL/ME25/13289,,35840,0,214,COSTUMER LOCATION,,
BL/ME25/13289,,36622,120,214,COSTUMER LOCATION,,
BL/ME25/13289,,39030,360,214,COSTUMER LOCATION,,
BL/ME25/13289,,31579,100,300,COSTUMER LOCATION,,
BL/ME25/13289,,31587,1200,548,COSTUMER LOCATION,,
BL/ME25/13289,,31586,0,300,COSTUMER LOCATION,,
BL/ME25/13289,,31531,750,647,COSTUMER LOCATION,,
BL/ME25/13289,,31531,240,92,COSTUMER LOCATION,,
BL/ME25/13289,,31531,870,91,COSTUMER LOCATION,,
BL/ME25/13289,,39033,0,214,COSTUMER LOCATION,,
BL/ME25/13289,,31373,240,214,COSTUMER LOCATION,,
BL/ME25/13289,,31595,300,548,COSTUMER LOCATION,,
BL/ME25/13289,,31595,0,548,COSTUMER LOCATION,,
BL/ME25/13289,,31600,100,91,COSTUMER LOCATION,,
BL/ME25/13289,,31574,0,601,COSTUMER LOCATION,,
BL/ME25/13302,,31463,0,1404,COSTUMER LOCATION,,
BL/ME25/13302,,39906,0,214,COSTUMER LOCATION,,
BL/ME25/13325,,31501,600,366,COSTUMER LOCATION,,
BL/ME25/13325,,31502,240,590,COSTUMER LOCATION,,
BL/ME25/13325,,31503,75,583,COSTUMER LOCATION,,
BL/ME25/13325,,31493,600,583,COSTUMER LOCATION,,
BL/ME25/13325,,31494,240,565,COSTUMER LOCATION,,
BL/ME25/13325,,31495,75,179,COSTUMER LOCATION,,
BL/ME25/13325,,31510,240,374,COSTUMER LOCATION,,
BL/ME25/13325,,31511,75,133,COSTUMER LOCATION,,
BL/ME25/13325,,31942,80,565,COSTUMER LOCATION,,
BL/ME25/12207,,32087,30,366,COSTUMER LOCATION,,
BL/ME25/12207,,32089,15,628,COSTUMER LOCATION,,
BL/ME25/12207,,31463,300,1404,COSTUMER LOCATION,,
BL/ME25/12207,,31440,120,66,COSTUMER LOCATION,,
BL/ME25/12207,,31442,60,369,COSTUMER LOCATION,,
BL/ME25/12207,,31473,300,627,COSTUMER LOCATION,,
BL/ME25/12207,,31554,500,555,COSTUMER LOCATION,,
BL/ME25/12207,,31569,200,364,COSTUMER LOCATION,,
BL/ME25/12207,,34392,160,537,COSTUMER LOCATION,,
BL/ME25/12207,,35585,200,626,COSTUMER LOCATION,,
BL/ME25/12207,,32079,30,628,COSTUMER LOCATION,,
BL/ME25/12207,,32080,30,628,COSTUMER LOCATION,,
BL/ME25/12207,,32084,18,1403,COSTUMER LOCATION,,
BL/ME25/12207,,32088,36,1404,COSTUMER LOCATION,,
BL/ME25/12207,,31761,300,628,COSTUMER LOCATION,,
BL/ME25/12207,,31441,100,176,COSTUMER LOCATION,,
BL/ME25/12207,,31447,100,65,COSTUMER LOCATION,,
BL/ME25/12207,,31729,300,533,COSTUMER LOCATION,,
BL/ME25/12207,,31548,100,82,COSTUMER LOCATION,,
BL/ME25/12207,,35595,160,296,COSTUMER LOCATION,,
BL/ME25/12207,,34393,60,92,COSTUMER LOCATION,,
BL/ME25/12207,,35576,100,626,COSTUMER LOCATION,,
BL/ME25/12207,,32078,24,366,COSTUMER LOCATION,,
BL/ME25/12207,,32081,24,366,COSTUMER LOCATION,,
BL/ME25/12207,,32086,36,555,COSTUMER LOCATION,,
BL/ME25/12200,,31564,50,83,COSTUMER LOCATION,,
BL/ME25/12200,,31556,100,364,COSTUMER LOCATION,,
BL/ME25/12200,,31463,300,1404,COSTUMER LOCATION,,
BL/ME25/12200,,31447,100,65,COSTUMER LOCATION,,
BL/ME25/12200,,31453,60,627,COSTUMER LOCATION,,
BL/ME25/12200,,31482,200,627,COSTUMER LOCATION,,
BL/ME25/12200,,34392,80,289,COSTUMER LOCATION,,
BL/ME25/12200,,31987,30,302,COSTUMER LOCATION,,
BL/ME25/12200,,31740,160,627,COSTUMER LOCATION,,
BL/ME25/12200,,31772,260,1403,COSTUMER LOCATION,,
BL/ME25/12200,,31773,176,366,COSTUMER LOCATION,,
BL/ME25/12200,,32088,12,1404,COSTUMER LOCATION,,
BL/ME25/12200,,31543,100,364,COSTUMER LOCATION,,
BL/ME25/12200,,31550,100,502,COSTUMER LOCATION,,
BL/ME25/12200,,31557,200,1404,COSTUMER LOCATION,,
BL/ME25/12200,,31565,300,365,COSTUMER LOCATION,,
BL/ME25/12200,,32000,120,627,COSTUMER LOCATION,,
BL/ME25/12200,,31451,80,530,COSTUMER LOCATION,,
BL/ME25/12200,,31473,100,627,COSTUMER LOCATION,,
BL/ME25/12200,,31440,200,66,COSTUMER LOCATION,,
BL/ME25/12200,,31985,80,365,COSTUMER LOCATION,,
BL/ME25/12200,,31723,200,540,COSTUMER LOCATION,,
BL/ME25/12200,,31737,400,627,COSTUMER LOCATION,,
BL/ME25/12200,,32080,12,628,COSTUMER LOCATION,,
BL/ME25/12200,,32081,6,366,COSTUMER LOCATION,,
BL/ME25/12200,,32082,9,628,COSTUMER LOCATION,,
BL/ME25/12200,,32083,6,628,COSTUMER LOCATION,,
BL/ME25/12200,,32078,30,366,COSTUMER LOCATION,,
BL/ME25/12200,,32079,24,628,COSTUMER LOCATION,,
BL/ME25/12200,,32086,30,555,COSTUMER LOCATION,,
BL/ME25/12039,,31554,1000,555,COSTUMER LOCATION,,
BL/ME25/12039,,31557,1000,1404,COSTUMER LOCATION,,
BL/ME25/12039,,32079,120,628,COSTUMER LOCATION,,
BL/ME25/12039,,31565,1000,365,COSTUMER LOCATION,,
BL/ME25/12444,,38152,50,627,COSTUMER LOCATION,,
BL/ME25/12852,,32085,12,1405,COSTUMER LOCATION,,
BL/ME25/12852,,32086,18,555,COSTUMER LOCATION,,
BL/ME25/12852,,32087,12,366,COSTUMER LOCATION,,
BL/ME25/12852,,32088,12,1405,COSTUMER LOCATION,,
BL/ME25/12852,,32089,3,628,COSTUMER LOCATION,,
BL/ME25/12852,,31993,200,627,COSTUMER LOCATION,,
BL/ME25/12852,,31994,100,627,COSTUMER LOCATION,,
BL/ME25/12852,,31995,100,627,COSTUMER LOCATION,,
BL/ME25/12852,,31549,100,364,COSTUMER LOCATION,,
BL/ME25/12852,,31554,300,1404,COSTUMER LOCATION,,
BL/ME25/12852,,31557,100,1404,COSTUMER LOCATION,,
BL/ME25/12852,,31565,100,1404,COSTUMER LOCATION,,
BL/ME25/12852,,31724,120,1404,COSTUMER LOCATION,,
BL/ME25/12852,,31730,60,535,COSTUMER LOCATION,,
BL/ME25/12852,,31729,300,287,COSTUMER LOCATION,,
BL/ME25/12852,,31731,100,72,COSTUMER LOCATION,,
BL/ME25/12852,,31584,400,548,COSTUMER LOCATION,,
BL/ME25/12852,,31985,160,365,COSTUMER LOCATION,,
BL/ME25/12852,,32084,6,1404,COSTUMER LOCATION,,
BL/ME25/13075,,34017,200,625,COSTUMER LOCATION,,
BL/ME25/13075,,36622,600,214,COSTUMER LOCATION,,
BL/ME25/13075,,31637,60,214,COSTUMER LOCATION,,
BL/ME25/13075,,31398,150,214,COSTUMER LOCATION,,
BL/ME25/13075,,31589,100,549,COSTUMER LOCATION,,
BL/ME25/13075,,31985,400,365,COSTUMER LOCATION,,
BL/ME25/13075,,31461,300,1404,COSTUMER LOCATION,,
BL/ME25/13075,,31466,100,286,COSTUMER LOCATION,,
BL/ME25/13075,,31729,300,287,COSTUMER LOCATION,,
BL/ME25/13075,,32088,210,555,COSTUMER LOCATION,,
BL/ME25/13075,,31986,800,627,COSTUMER LOCATION,,
BL/ME25/13075,,31449,200,627,COSTUMER LOCATION,,
BL/ME25/13075,,32002,90,627,COSTUMER LOCATION,,
BL/ME25/13075,,31987,100,198,COSTUMER LOCATION,,
BL/ME25/13075,,39031,600,214,COSTUMER LOCATION,,
BL/ME25/13105,,31463,100,1404,COSTUMER LOCATION,,
BL/ME25/13105,,39972,5,214,COSTUMER LOCATION,,
BL/ME25/13105,,42612,80,627,COSTUMER LOCATION,,
BL/ME25/13105,,31772,260,1403,COSTUMER LOCATION,,
BL/ME25/13105,,32002,90,627,COSTUMER LOCATION,,
BL/ME25/13105,,32076,60,551,COSTUMER LOCATION,,
BL/ME25/13105,,31453,60,627,COSTUMER LOCATION,,
BL/ME25/13118,,31760,280,214,COSTUMER LOCATION,,
BL/ME25/13118,,31766,240,214,COSTUMER LOCATION,,
BL/ME25/13118,,31353,100,93,COSTUMER LOCATION,,
BL/ME25/13118,,31354,100,103,COSTUMER LOCATION,,
BL/ME25/13118,,31355,100,380,COSTUMER LOCATION,,
BL/ME25/13118,,31356,100,380,COSTUMER LOCATION,,
BL/ME25/13118,,31334,64,102,COSTUMER LOCATION,,
BL/ME25/12413,,41178,150,583,COSTUMER LOCATION,,
BL/ME25/12732,,32000,0,627,COSTUMER LOCATION,,
BL/ME25/12867,,31724,2040,1404,COSTUMER LOCATION,,
BL/ME25/12867,,31732,4000,540,COSTUMER LOCATION,,
BL/ME25/12867,,31734,300,289,COSTUMER LOCATION,,
BL/ME25/12867,,31737,200,627,COSTUMER LOCATION,,
BL/ME25/12867,,31754,600,533,COSTUMER LOCATION,,
BL/ME25/12867,,31951,300,366,COSTUMER LOCATION,,
BL/ME25/12867,,31969,180,310,COSTUMER LOCATION,,
BL/ME25/12867,,31801,600,635,COSTUMER LOCATION,,
BL/ME25/12867,,31794,180,310,COSTUMER LOCATION,,
BL/ME25/12867,,31773,880,214,COSTUMER LOCATION,,
BL/ME25/12867,,34014,500,625,COSTUMER LOCATION,,
BL/ME25/12867,,34403,500,625,COSTUMER LOCATION,,
BL/ME25/12867,,34017,300,625,COSTUMER LOCATION,,
BL/ME25/12867,,35578,100,626,COSTUMER LOCATION,,
BL/ME25/12867,,35578,200,627,COSTUMER LOCATION,,
BL/ME25/12867,,35596,180,199,COSTUMER LOCATION,,
BL/ME25/12867,,35586,500,627,COSTUMER LOCATION,,
BL/ME25/12867,,31484,1800,583,COSTUMER LOCATION,,
BL/ME25/12867,,43910,400,366,COSTUMER LOCATION,,
BL/ME25/12867,,43827,360,625,COSTUMER LOCATION,,
BL/ME25/12867,,43827,440,627,COSTUMER LOCATION,,
BL/ME25/12867,,43904,600,366,COSTUMER LOCATION,,
BL/ME25/12867,,43911,600,366,COSTUMER LOCATION,,
BL/ME25/12867,,31763,1040,366,COSTUMER LOCATION,,
BL/ME25/12867,,32086,120,555,COSTUMER LOCATION,,
BL/ME25/12867,,36155,30,1403,COSTUMER LOCATION,,
BL/ME25/12867,,31891,180,572,COSTUMER LOCATION,,
BL/ME25/12867,,31953,180,366,COSTUMER LOCATION,,
BL/ME25/12867,,35574,500,626,COSTUMER LOCATION,,
BL/ME25/12867,,31549,500,364,COSTUMER LOCATION,,
BL/ME25/12867,,31556,300,364,COSTUMER LOCATION,,
BL/ME25/12867,,31986,800,627,COSTUMER LOCATION,,
BL/ME25/12867,,31725,3000,214,COSTUMER LOCATION,,
BL/ME25/12867,,31729,2250,287,COSTUMER LOCATION,,
BL/ME25/12867,,31733,300,288,COSTUMER LOCATION,,
BL/ME25/12867,,31740,480,627,COSTUMER LOCATION,,
BL/ME25/12867,,31799,600,583,COSTUMER LOCATION,,
BL/ME25/12867,,31501,1200,366,COSTUMER LOCATION,,
BL/ME25/12867,,31848,300,565,COSTUMER LOCATION,,
BL/ME25/12867,,31940,180,310,COSTUMER LOCATION,,
BL/ME25/12867,,31796,300,565,COSTUMER LOCATION,,
BL/ME25/12867,,31813,400,583,COSTUMER LOCATION,,
BL/ME25/12867,,31821,300,58,COSTUMER LOCATION,,
BL/ME25/12867,,31499,400,565,COSTUMER LOCATION,,
BL/ME25/12867,,31760,210,214,COSTUMER LOCATION,,
BL/ME25/12867,,31755,600,214,COSTUMER LOCATION,,
BL/ME25/12867,,31756,360,533,COSTUMER LOCATION,,
BL/ME25/12867,,31757,360,364,COSTUMER LOCATION,,
BL/ME25/12867,,31343,120,645,COSTUMER LOCATION,,
BL/ME25/12867,,31341,36,645,COSTUMER LOCATION,,
BL/ME25/12865,,31732,1000,540,COSTUMER LOCATION,,
BL/ME25/12865,,31549,1000,364,COSTUMER LOCATION,,
BL/ME25/12865,,31551,1500,625,COSTUMER LOCATION,,
BL/ME25/12865,,31554,6000,1404,COSTUMER LOCATION,,
BL/ME25/12865,,31557,2000,1404,COSTUMER LOCATION,,
BL/ME25/12865,,31565,4000,1404,COSTUMER LOCATION,,
BL/ME25/12865,,31569,1000,364,COSTUMER LOCATION,,
BL/ME25/12865,,31584,1000,548,COSTUMER LOCATION,,
BL/ME25/12865,,31586,200,300,COSTUMER LOCATION,,
BL/ME25/12865,,31587,500,302,COSTUMER LOCATION,,
BL/ME25/12865,,31595,500,548,COSTUMER LOCATION,,
BL/ME25/12865,,31600,200,91,COSTUMER LOCATION,,
BL/ME25/12865,,31724,1200,1404,COSTUMER LOCATION,,
BL/ME25/12865,,31731,900,72,COSTUMER LOCATION,,
BL/ME25/12865,,31731,100,179,COSTUMER LOCATION,,
BL/ME25/12865,,35595,800,296,COSTUMER LOCATION,,
BL/ME25/12865,,35596,600,199,COSTUMER LOCATION,,
BL/ME25/12865,,31531,300,647,COSTUMER LOCATION,,
BL/ME25/12865,,34016,500,1404,COSTUMER LOCATION,,
BL/ME25/12865,,35584,500,626,COSTUMER LOCATION,,
BL/ME25/12865,,34017,500,625,COSTUMER LOCATION,,
BL/ME25/12865,,31725,1500,214,COSTUMER LOCATION,,
BL/ME25/12865,,31993,1500,627,COSTUMER LOCATION,,
BL/ME25/12865,,31995,1000,627,COSTUMER LOCATION,,
BL/ME25/12865,,32081,36,366,COSTUMER LOCATION,,
BL/ME25/12865,,32081,24,628,COSTUMER LOCATION,,
BL/ME25/12865,,32082,60,628,COSTUMER LOCATION,,
BL/ME25/12865,,32086,240,555,COSTUMER LOCATION,,
BL/ME25/12865,,32087,240,366,COSTUMER LOCATION,,
BL/ME25/12865,,32088,240,1405,COSTUMER LOCATION,,
BL/ME25/12865,,32089,120,628,COSTUMER LOCATION,,
BL/ME25/12865,,31723,1000,299,COSTUMER LOCATION,,
BL/ME25/13132,,32041,1,269,COSTUMER LOCATION,,
BL/ME25/13132,,32016,1,266,COSTUMER LOCATION,,
BL/ME25/13132,,32006,1,258,COSTUMER LOCATION,,
BL/ME25/13132,,32061,1,256,COSTUMER LOCATION,,
BL/ME25/13132,,32071,1,299,COSTUMER LOCATION,,
BL/ME25/13132,,32056,1,268,COSTUMER LOCATION,,
BL/ME25/13132,,32066,1,299,COSTUMER LOCATION,,
BL/ME25/13132,,31415,1,210,COSTUMER LOCATION,,
BL/ME25/13132,,31484,0,104,COSTUMER LOCATION,,
BL/ME25/13132,,31501,0,366,COSTUMER LOCATION,,
BL/ME25/13132,,31509,0,583,COSTUMER LOCATION,,
BL/ME25/13132,,31493,0,196,COSTUMER LOCATION,,
BL/ME25/13325,,31515,80,40,COSTUMER LOCATION,,
BL/ME25/13325,,31484,600,583,COSTUMER LOCATION,,
BL/ME25/13325,,31485,240,644,COSTUMER LOCATION,,
BL/ME25/13325,,31486,75,583,COSTUMER LOCATION,,
BL/ME25/13325,,31813,80,583,COSTUMER LOCATION,,
BL/ME25/13325,,31490,80,565,COSTUMER LOCATION,,
BL/ME25/13325,,44156,45,627,COSTUMER LOCATION,,
BL/ME25/13325,,32088,45,555,COSTUMER LOCATION,,
BL/ME25/13325,,32084,60,1404,COSTUMER LOCATION,,
BL/ME25/13325,,31723,400,296,COSTUMER LOCATION,,
BL/ME25/13325,,31723,600,540,COSTUMER LOCATION,,
BL/ME25/13325,,31732,1000,214,COSTUMER LOCATION,,
BL/ME25/13325,,43827,320,627,COSTUMER LOCATION,,
BL/ME25/13325,,43908,320,366,COSTUMER LOCATION,,
BL/ME25/11895,,31993,200,627,COSTUMER LOCATION,,
BL/ME25/11895,,31554,300,555,COSTUMER LOCATION,,
BL/ME25/11895,,32088,15,1404,COSTUMER LOCATION,,
BL/ME25/11895,,31565,200,365,COSTUMER LOCATION,,
BL/ME25/11895,,31584,100,548,COSTUMER LOCATION,,
BL/ME25/12200,,32087,24,366,COSTUMER LOCATION,,
BL/ME25/12200,,32089,12,628,COSTUMER LOCATION,,
BL/ME25/12200,,32085,24,1405,COSTUMER LOCATION,,
BL/ME25/12200,,31553,50,193,COSTUMER LOCATION,,
BL/ME25/12200,,31554,300,1404,COSTUMER LOCATION,,
BL/ME25/12339,,41176,60,565,COSTUMER LOCATION,,
BL/ME25/12339,,31494,160,310,COSTUMER LOCATION,,
BL/ME25/12339,,31509,600,296,COSTUMER LOCATION,,
BL/ME25/12339,,40925,360,583,COSTUMER LOCATION,,
BL/ME25/12339,,31938,60,583,COSTUMER LOCATION,,
BL/ME25/12339,,31940,180,583,COSTUMER LOCATION,,
BL/ME25/12339,,31940,120,373,COSTUMER LOCATION,,
BL/ME25/12339,,40922,60,583,COSTUMER LOCATION,,
BL/ME25/12339,,31952,240,334,COSTUMER LOCATION,,
BL/ME25/12339,,40663,240,50,COSTUMER LOCATION,,
BL/ME25/12339,,31951,600,366,COSTUMER LOCATION,,
BL/ME25/12339,,31953,480,366,COSTUMER LOCATION,,
BL/ME25/12339,,31799,240,583,COSTUMER LOCATION,,
BL/ME25/12339,,40906,240,565,COSTUMER LOCATION,,
BL/ME25/12339,,31865,60,155,COSTUMER LOCATION,,
BL/ME25/12339,,40738,60,565,COSTUMER LOCATION,,
BL/ME25/12339,,31964,120,565,COSTUMER LOCATION,,
BL/ME25/12339,,31511,150,133,COSTUMER LOCATION,,
BL/ME25/12339,,31493,240,565,COSTUMER LOCATION,,
BL/ME25/12339,,31847,120,44,COSTUMER LOCATION,,
BL/ME25/12339,,31851,160,589,COSTUMER LOCATION,,
BL/ME25/12339,,31798,300,583,COSTUMER LOCATION,,
BL/ME25/12339,,31858,240,583,COSTUMER LOCATION,,
BL/ME25/12339,,31860,360,583,COSTUMER LOCATION,,
BL/ME25/12339,,31959,60,6,COSTUMER LOCATION,,
BL/ME25/12339,,31876,60,310,COSTUMER LOCATION,,
BL/ME25/12441,,31543,1500,364,COSTUMER LOCATION,,
BL/ME25/12441,,31549,2000,364,COSTUMER LOCATION,,
BL/ME25/12441,,31554,6000,1404,COSTUMER LOCATION,,
BL/ME25/12441,,31565,4000,1404,COSTUMER LOCATION,,
BL/ME25/12441,,35578,500,626,COSTUMER LOCATION,,
BL/ME25/12441,,35595,800,296,COSTUMER LOCATION,,
BL/ME25/12441,,35596,300,302,COSTUMER LOCATION,,
