id_transaction,type_transaction,reference_transaction,cree_le,cree_par_id_utilisateur,statut,notes
BL/ME25/12146,DELIVERY,BL/ME25/12146,2025-10-06 10:09:45,U001,CONFIRMED,Outbound to customer id MC100
BL/ME25/13593,DELIVERY,BL/ME25/13593,2025-10-06 13:59:28,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/12045,DELIVERY,BL/ME25/12045,2025-10-15 07:38:54,U001,CONFIRMED,Outbound to customer id MC062
BL/ME25/14268,DELIVERY,BL/ME25/14268,2025-10-15 07:39:26,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14378,DELIVERY,BL/ME25/14378,2025-10-15 08:36:21,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/14373,DELIVERY,BL/ME25/14373,2025-10-15 08:37:02,U001,CONFIRMED,Outbound to customer id MC005
BL/ME25/14338,DELIVERY,BL/ME25/14338,2025-10-15 08:37:13,U001,CONFIRMED,Outbound to customer id MCH107
BL/ME25/13953,DELIVERY,BL/ME25/13953,2025-10-15 09:04:38,U001,CONFIRMED,Outbound to customer id MC062
BL/ME25/12697,DELIVERY,BL/ME25/12697,2025-09-17 10:20:45,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13542,DELIVERY,BL/ME25/13542,2025-10-01 09:53:12,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/13813,DELIVERY,BL/ME25/13813,2025-10-06 09:19:10,U001,CONFIRMED,Outbound to customer id MC019
BL/ME25/13816,DELIVERY,BL/ME25/13816,2025-10-06 10:08:25,U001,CONFIRMED,Outbound to customer id MCH881
BL/ME25/12595,DELIVERY,BL/ME25/12595,2025-10-06 10:14:12,U001,CONFIRMED,Outbound to customer id MC002
BL/ME25/13829,DELIVERY,BL/ME25/13829,2025-10-06 13:25:11,U001,CONFIRMED,Outbound to customer id ME060
BL/ME25/12077,DELIVERY,BL/ME25/12077,2025-09-07 14:07:59,U001,CONFIRMED,Outbound to customer id MCH771
BL/ME25/12160,DELIVERY,BL/ME25/12160,2025-09-08 14:30:01,U001,CONFIRMED,Outbound to customer id MO008
BL/ME25/13520,DELIVERY,BL/ME25/13520,2025-10-01 08:47:30,U001,CONFIRMED,Outbound to customer id MC016
BL/ME25/11004,DELIVERY,BL/ME25/11004,2025-10-06 09:14:50,U001,CONFIRMED,Outbound to customer id MC139
BL/ME25/13830,DELIVERY,BL/ME25/13830,2025-10-06 13:25:02,U001,CONFIRMED,Outbound to customer id ME016
BL/ME25/13415,DELIVERY,BL/ME25/13415,2025-10-06 13:42:32,U001,CONFIRMED,Outbound to customer id ME055
BL/ME25/12888,DELIVERY,BL/ME25/12888,2025-10-06 13:10:13,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/13917,DELIVERY,BL/ME25/13917,2025-10-07 14:22:50,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13129,DELIVERY,BL/ME25/13129,2025-10-15 09:07:49,U001,CONFIRMED,Outbound to customer id MCH739
BL/ME25/13182,DELIVERY,BL/ME25/13182,2025-09-25 08:45:22,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/12125,DELIVERY,BL/ME25/12125,2025-09-08 08:22:55,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/13391,DELIVERY,BL/ME25/13391,2025-09-29 14:13:57,U001,CONFIRMED,Outbound to customer id MO009
BL/ME25/13525,DELIVERY,BL/ME25/13525,2025-10-01 09:57:28,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/13721,DELIVERY,BL/ME25/13721,2025-10-05 08:51:19,U001,CONFIRMED,Outbound to customer id MO003
BL/ME25/10818,DELIVERY,BL/ME25/10818,2025-10-06 08:59:16,U001,CONFIRMED,Outbound to customer id MO053
BL/ME25/10914,DELIVERY,BL/ME25/10914,2025-09-23 08:02:30,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/12972,DELIVERY,BL/ME25/12972,2025-09-22 12:39:22,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14046,DELIVERY,BL/ME25/14046,2025-10-11 07:15:45,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/14107,DELIVERY,BL/ME25/14107,2025-10-11 11:50:11,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14315,DELIVERY,BL/ME25/14315,2025-10-14 10:50:08,U001,CONFIRMED,Outbound to customer id MO022
BL/ME25/13468,DELIVERY,BL/ME25/13468,2025-09-30 13:04:44,U001,CONFIRMED,Outbound to customer id ME005
BL/ME25/13873,DELIVERY,BL/ME25/13873,2025-10-07 07:58:30,U001,CONFIRMED,Outbound to customer id MO061
BL/ME25/12560,DELIVERY,BL/ME25/12560,2025-09-15 12:47:52,U001,CONFIRMED,Outbound to customer id ME061
BL/ME25/12874,DELIVERY,BL/ME25/12874,2025-09-21 08:54:14,U001,CONFIRMED,Outbound to customer id MC115
BL/ME25/13471,DELIVERY,BL/ME25/13471,2025-09-30 14:23:20,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13456,DELIVERY,BL/ME25/13456,2025-10-01 08:47:41,U001,CONFIRMED,Outbound to customer id MC102
BL/ME25/13543,DELIVERY,BL/ME25/13543,2025-10-01 09:57:18,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/13051,DELIVERY,BL/ME25/13051,2025-09-23 12:39:48,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13189,DELIVERY,BL/ME25/13189,2025-09-25 09:06:31,U001,CONFIRMED,Outbound to customer id MCH739
BL/ME25/13400,DELIVERY,BL/ME25/13400,2025-10-01 09:19:13,U001,CONFIRMED,Outbound to customer id MO052
BL/ME25/13682,DELIVERY,BL/ME25/13682,2025-10-04 08:56:10,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13711,DELIVERY,BL/ME25/13711,2025-10-05 08:22:39,U001,CONFIRMED,Outbound to customer id MO018
BL/ME25/12731,DELIVERY,BL/ME25/12731,2025-09-17 14:15:10,U001,CONFIRMED,Outbound to customer id MCH446
BL/ME25/12745,DELIVERY,BL/ME25/12745,2025-09-20 12:39:11,U001,CONFIRMED,Outbound to customer id ME016
BL/ME25/13689,DELIVERY,BL/ME25/13689,2025-10-04 10:21:33,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13963,DELIVERY,BL/ME25/13963,2025-10-08 13:02:36,U001,CONFIRMED,Outbound to customer id MO042
BL/ME25/13284,DELIVERY,BL/ME25/13284,2025-09-29 08:50:06,U001,CONFIRMED,Outbound to customer id MC014
BL/ME25/13441,DELIVERY,BL/ME25/13441,2025-09-30 08:30:23,U001,CONFIRMED,Outbound to customer id MC002
BL/ME25/13536,DELIVERY,BL/ME25/13536,2025-10-01 08:46:58,U001,CONFIRMED,Outbound to customer id MC102
BL/ME25/13871,DELIVERY,BL/ME25/13871,2025-10-07 07:58:40,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/13133,DELIVERY,BL/ME25/13133,2025-09-24 12:28:37,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13282,DELIVERY,BL/ME25/13282,2025-09-29 08:50:26,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/13358,DELIVERY,BL/ME25/13358,2025-09-29 09:55:17,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13375,DELIVERY,BL/ME25/13375,2025-09-29 12:00:26,U001,CONFIRMED,Outbound to customer id ME056
BL/ME25/13406,DELIVERY,BL/ME25/13406,2025-09-30 07:28:13,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/10671,DELIVERY,BL/ME25/10671,2025-10-06 08:58:58,U001,CONFIRMED,Outbound to customer id ME038
BL/ME25/11496,DELIVERY,BL/ME25/11496,2025-10-06 09:47:45,U001,CONFIRMED,Outbound to customer id ME035
BL/ME25/14192,DELIVERY,BL/ME25/14192,2025-10-13 09:17:39,U001,CONFIRMED,Outbound to customer id MC115
BL/ME25/14297,DELIVERY,BL/ME25/14297,2025-10-14 08:26:07,U001,CONFIRMED,Outbound to customer id MC115
BL/ME25/13726,DELIVERY,BL/ME25/13726,2025-10-05 09:13:31,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/13442,DELIVERY,BL/ME25/13442,2025-10-01 12:56:37,U001,CONFIRMED,Outbound to customer id MS031
BL/ME25/13554,DELIVERY,BL/ME25/13554,2025-10-01 14:27:05,U001,CONFIRMED,Outbound to customer id ME005
BL/ME25/13724,DELIVERY,BL/ME25/13724,2025-10-05 09:13:47,U001,CONFIRMED,Outbound to customer id MC115
BL/ME25/11672,DELIVERY,BL/ME25/11672,2025-10-06 09:51:53,U001,CONFIRMED,Outbound to customer id MK026
BL/ME25/11924,DELIVERY,BL/ME25/11924,2025-09-03 12:52:45,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/12428,DELIVERY,BL/ME25/12428,2025-09-14 13:02:23,U001,CONFIRMED,Outbound to customer id MO032
BL/ME25/13283,DELIVERY,BL/ME25/13283,2025-09-29 08:50:15,U001,CONFIRMED,Outbound to customer id MC019
BL/ME25/13564,DELIVERY,BL/ME25/13564,2025-10-01 14:26:55,U001,CONFIRMED,Outbound to customer id ME049
BL/ME25/11730,DELIVERY,BL/ME25/11730,2025-10-06 09:52:31,U001,CONFIRMED,Outbound to customer id ME009
BL/ME25/13288,DELIVERY,BL/ME25/13288,2025-10-06 13:35:26,U001,CONFIRMED,Outbound to customer id MK021
BL/ME25/11555,DELIVERY,BL/ME25/11555,2025-10-06 09:49:09,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/12123,DELIVERY,BL/ME25/12123,2025-10-06 10:06:54,U001,CONFIRMED,Outbound to customer id MC016
BL/ME25/13692,DELIVERY,BL/ME25/13692,2025-10-04 10:46:45,U001,CONFIRMED,Outbound to customer id MC046
BL/ME25/13331,DELIVERY,BL/ME25/13331,2025-10-01 08:31:58,U001,CONFIRMED,Outbound to customer id MC048
BL/ME25/13825,DELIVERY,BL/ME25/13825,2025-10-06 12:19:53,U001,CONFIRMED,Outbound to customer id MO061
BL/ME25/12864,DELIVERY,BL/ME25/12864,2025-10-06 13:23:17,U001,CONFIRMED,Outbound to customer id MO009
BL/ME25/12471,DELIVERY,BL/ME25/12471,2025-09-14 09:49:07,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/12462,DELIVERY,BL/ME25/12462,2025-09-14 13:24:42,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/12939,DELIVERY,BL/ME25/12939,2025-09-23 13:15:24,U001,CONFIRMED,Outbound to customer id MC019
BL/ME25/11671,DELIVERY,BL/ME25/11671,2025-10-06 09:50:40,U001,CONFIRMED,Outbound to customer id MK026
BL/ME25/12119,DELIVERY,BL/ME25/12119,2025-09-08 08:26:46,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/12141,DELIVERY,BL/ME25/12141,2025-09-08 10:43:12,U001,CONFIRMED,Outbound to customer id MCH909
BL/ME25/11061,DELIVERY,BL/ME25/11061,2025-09-08 18:36:36,U001,CONFIRMED,Outbound to customer id MCH695
BL/ME25/12458,DELIVERY,BL/ME25/12458,2025-09-14 09:08:48,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/12921,DELIVERY,BL/ME25/12921,2025-09-21 14:42:19,U001,CONFIRMED,Outbound to customer id ME033
BL/ME25/13717,DELIVERY,BL/ME25/13717,2025-10-06 13:54:42,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/11681,DELIVERY,BL/ME25/11681,2025-10-06 09:52:11,U001,CONFIRMED,Outbound to customer id MO032
BL/ME25/12686,DELIVERY,BL/ME25/12686,2025-10-06 10:15:53,U001,CONFIRMED,Outbound to customer id MC102
BL/ME25/13869,DELIVERY,BL/ME25/13869,2025-10-07 08:46:59,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/11113,DELIVERY,BL/ME25/11113,2025-10-06 09:37:14,U001,CONFIRMED,Outbound to customer id MC139
BL/ME25/11399,DELIVERY,BL/ME25/11399,2025-10-06 09:45:23,U001,CONFIRMED,Outbound to customer id MC102
BL/ME25/13952,DELIVERY,BL/ME25/13952,2025-10-08 12:01:33,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/13454,DELIVERY,BL/ME25/13454,2025-10-02 07:39:37,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13688,DELIVERY,BL/ME25/13688,2025-10-04 10:21:42,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13135,DELIVERY,BL/ME25/13135,2025-10-06 13:29:10,U001,CONFIRMED,Outbound to customer id MS011
BL/ME25/12018,DELIVERY,BL/ME25/12018,2025-09-06 10:30:13,U001,CONFIRMED,Outbound to customer id MO022
BL/ME25/10975,DELIVERY,BL/ME25/10975,2025-09-23 08:02:41,U001,CONFIRMED,Outbound to customer id MC114
BL/ME25/13600,DELIVERY,BL/ME25/13600,2025-10-04 07:19:14,U001,CONFIRMED,Outbound to customer id MC066
BL/ME25/13883,DELIVERY,BL/ME25/13883,2025-10-07 09:05:34,U001,CONFIRMED,Outbound to customer id MC002
BL/ME25/13878,DELIVERY,BL/ME25/13878,2025-10-07 09:12:11,U001,CONFIRMED,Outbound to customer id MO028
BL/ME25/13932,DELIVERY,BL/ME25/13932,2025-10-08 07:39:20,U001,CONFIRMED,Outbound to customer id MC096
BL/ME25/14016,DELIVERY,BL/ME25/14016,2025-10-09 10:37:33,U001,CONFIRMED,Outbound to customer id MCH887
BL/ME25/14051,DELIVERY,BL/ME25/14051,2025-10-11 07:15:19,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14104,DELIVERY,BL/ME25/14104,2025-10-11 10:22:48,U001,CONFIRMED,Outbound to customer id ME035
BL/ME25/11326,DELIVERY,BL/ME25/11326,2025-10-06 09:43:56,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/12031,DELIVERY,BL/ME25/12031,2025-10-06 10:03:48,U001,CONFIRMED,Outbound to customer id ME049
BL/ME25/13184,DELIVERY,BL/ME25/13184,2025-09-25 08:45:00,U001,CONFIRMED,Outbound to customer id MC135
BL/ME25/12937,DELIVERY,BL/ME25/12937,2025-09-22 08:56:51,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/12466,DELIVERY,BL/ME25/12466,2025-09-27 08:21:25,U001,CONFIRMED,Outbound to customer id MC115
BL/ME25/11249,DELIVERY,BL/ME25/11249,2025-10-06 09:41:50,U001,CONFIRMED,Outbound to customer id MCH411
BL/ME25/14109,DELIVERY,BL/ME25/14109,2025-10-11 11:50:04,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14139,DELIVERY,BL/ME25/14139,2025-10-12 09:06:36,U001,CONFIRMED,Outbound to customer id MC100
BL/ME25/14137,DELIVERY,BL/ME25/14137,2025-10-12 09:06:53,U001,CONFIRMED,Outbound to customer id MC002
BL/ME25/14135,DELIVERY,BL/ME25/14135,2025-10-12 09:44:37,U001,CONFIRMED,Outbound to customer id MS045
BL/ME25/14132,DELIVERY,BL/ME25/14132,2025-10-12 09:44:55,U001,CONFIRMED,Outbound to customer id MC027
BL/ME25/13201,DELIVERY,BL/ME25/13201,2025-10-06 13:43:43,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/13440,DELIVERY,BL/ME25/13440,2025-10-06 14:04:46,U001,CONFIRMED,Outbound to customer id MO063
BL/ME25/13821,DELIVERY,BL/ME25/13821,2025-10-06 10:34:59,U001,CONFIRMED,Outbound to customer id MCH867
BL/ME25/13278,DELIVERY,BL/ME25/13278,2025-10-06 13:27:26,U001,CONFIRMED,Outbound to customer id MC005
BL/ME25/13831,DELIVERY,BL/ME25/13831,2025-10-06 13:34:02,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13595,DELIVERY,BL/ME25/13595,2025-10-06 08:36:47,U001,CONFIRMED,Outbound to customer id MCHC961
BL/ME25/14096,DELIVERY,BL/ME25/14096,2025-10-11 10:22:20,U001,CONFIRMED,Outbound to customer id MS090
BL/ME25/14158,DELIVERY,BL/ME25/14158,2025-10-12 12:37:08,U001,CONFIRMED,Outbound to customer id MCH426
BL/ME25/14165,DELIVERY,BL/ME25/14165,2025-10-12 13:59:30,U001,CONFIRMED,Outbound to customer id ME002
BL/ME25/13286,DELIVERY,BL/ME25/13286,2025-09-28 09:09:21,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/13824,DELIVERY,BL/ME25/13824,2025-10-06 12:20:04,U001,CONFIRMED,Outbound to customer id MC041
BL/ME25/13879,DELIVERY,BL/ME25/13879,2025-10-07 09:05:23,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13882,DELIVERY,BL/ME25/13882,2025-10-07 09:44:13,U001,CONFIRMED,Outbound to customer id MC005
BL/ME25/13936,DELIVERY,BL/ME25/13936,2025-10-08 09:11:30,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/13968,DELIVERY,BL/ME25/13968,2025-10-08 14:26:06,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/14018,DELIVERY,BL/ME25/14018,2025-10-09 08:09:50,U001,CONFIRMED,Outbound to customer id MS027
BL/ME25/14020,DELIVERY,BL/ME25/14020,2025-10-09 08:09:58,U001,CONFIRMED,Outbound to customer id MC029
BL/ME25/14041,DELIVERY,BL/ME25/14041,2025-10-09 10:36:59,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13403,DELIVERY,BL/ME25/13403,2025-09-30 08:35:09,U001,CONFIRMED,Outbound to customer id MC001
BL/ME25/13439,DELIVERY,BL/ME25/13439,2025-09-30 09:17:50,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/13518,DELIVERY,BL/ME25/13518,2025-10-01 09:19:01,U001,CONFIRMED,Outbound to customer id MC004
BL/ME25/12696,DELIVERY,BL/ME25/12696,2025-09-17 09:43:51,U001,CONFIRMED,Outbound to customer id MCH739
BL/ME25/13912,DELIVERY,BL/ME25/13912,2025-10-07 13:02:52,U001,CONFIRMED,Outbound to customer id MO003
BL/ME25/14203,DELIVERY,BL/ME25/14203,2025-10-13 09:16:56,U001,CONFIRMED,Outbound to customer id 5
BL/ME25/14131,DELIVERY,BL/ME25/14131,2025-10-13 09:17:47,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/14246,DELIVERY,BL/ME25/14246,2025-10-13 12:34:48,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14305,DELIVERY,BL/ME25/14305,2025-10-14 08:26:15,U001,CONFIRMED,Outbound to customer id MC115
BL/ME25/14306,DELIVERY,BL/ME25/14306,2025-10-14 08:26:24,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/13444,DELIVERY,BL/ME25/13444,2025-09-30 08:30:14,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/13476,DELIVERY,BL/ME25/13476,2025-09-30 13:37:09,U001,CONFIRMED,Outbound to customer id MO042
BL/ME25/13266,DELIVERY,BL/ME25/13266,2025-09-29 13:48:02,U001,CONFIRMED,Outbound to customer id ME002
BL/ME25/13672,DELIVERY,BL/ME25/13672,2025-10-04 09:32:59,U001,CONFIRMED,Outbound to customer id MC040
BL/ME25/11019,DELIVERY,BL/ME25/11019,2025-10-06 09:21:53,U001,CONFIRMED,Outbound to customer id MC048
BL/ME25/13269,DELIVERY,BL/ME25/13269,2025-10-06 13:25:58,U001,CONFIRMED,Outbound to customer id MK007
BL/ME25/13388,DELIVERY,BL/ME25/13388,2025-09-29 13:27:57,U001,CONFIRMED,Outbound to customer id MO009
BL/ME25/13523,DELIVERY,BL/ME25/13523,2025-10-01 08:47:13,U001,CONFIRMED,Outbound to customer id MS085
BL/ME25/13676,DELIVERY,BL/ME25/13676,2025-10-04 08:44:15,U001,CONFIRMED,Outbound to customer id MS026
BL/ME25/11333,DELIVERY,BL/ME25/11333,2025-10-06 09:38:43,U001,CONFIRMED,Outbound to customer id MC139
BL/ME25/14056,DELIVERY,BL/ME25/14056,2025-10-11 07:14:49,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14052,DELIVERY,BL/ME25/14052,2025-10-11 07:15:10,U001,CONFIRMED,Outbound to customer id MCH887
BL/ME25/14095,DELIVERY,BL/ME25/14095,2025-10-11 10:22:38,U001,CONFIRMED,Outbound to customer id MS028
BL/ME25/14113,DELIVERY,BL/ME25/14113,2025-10-11 11:49:55,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14122,DELIVERY,BL/ME25/14122,2025-10-12 07:37:22,U001,CONFIRMED,Outbound to customer id MO003
BL/ME25/13041,DELIVERY,BL/ME25/13041,2025-09-23 09:35:56,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13588,DELIVERY,BL/ME25/13588,2025-10-02 13:10:01,U001,CONFIRMED,Outbound to customer id MC135
BL/ME25/14026,DELIVERY,BL/ME25/14026,2025-10-09 10:37:21,U001,CONFIRMED,Outbound to customer id MCHC961
BL/ME25/14119,DELIVERY,BL/ME25/14119,2025-10-11 12:43:04,U001,CONFIRMED,Outbound to customer id ME033
BL/ME25/12038,DELIVERY,BL/ME25/12038,2025-09-07 09:19:09,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/12037,DELIVERY,BL/ME25/12037,2025-09-07 09:51:44,U001,CONFIRMED,Outbound to customer id MC014
BL/ME25/14128,DELIVERY,BL/ME25/14128,2025-10-12 09:01:19,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/14062,DELIVERY,BL/ME25/14062,2025-10-12 13:31:11,U001,CONFIRMED,Outbound to customer id MCH826
BL/ME25/13719,DELIVERY,BL/ME25/13719,2025-10-12 13:31:45,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/12295,DELIVERY,BL/ME25/12295,2025-09-10 08:38:36,U001,CONFIRMED,Outbound to customer id MK033
BL/ME25/13597,DELIVERY,BL/ME25/13597,2025-10-04 08:44:49,U001,CONFIRMED,Outbound to customer id MCH532
BL/ME25/13811,DELIVERY,BL/ME25/13811,2025-10-06 09:19:20,U001,CONFIRMED,Outbound to customer id MC114
BL/ME25/13884,DELIVERY,BL/ME25/13884,2025-10-07 09:12:19,U001,CONFIRMED,Outbound to customer id MO028
BL/ME25/13127,DELIVERY,BL/ME25/13127,2025-09-24 09:49:34,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14214,DELIVERY,BL/ME25/14214,2025-10-13 13:11:57,U001,CONFIRMED,Outbound to customer id MK019
BL/ME25/14536,DELIVERY,BL/ME25/14536,2025-10-19 07:16:40,U001,CONFIRMED,Outbound to customer id MO062
BL/ME25/14944,DELIVERY,BL/ME25/14944,2025-10-25 08:57:20,U001,CONFIRMED,Outbound to customer id MC040
BL/ME25/10978,DELIVERY,BL/ME25/10978,2025-09-27 09:51:03,U001,CONFIRMED,Outbound to customer id MC002
BL/ME25/13322,DELIVERY,BL/ME25/13322,2025-09-28 14:18:50,U001,CONFIRMED,Outbound to customer id MCH857
BL/ME25/13747,DELIVERY,BL/ME25/13747,2025-10-05 13:05:44,U001,CONFIRMED,Outbound to customer id ME002
BL/ME25/14270,DELIVERY,BL/ME25/14270,2025-10-13 14:24:14,U001,CONFIRMED,Outbound to customer id ME059
BL/ME25/12210,DELIVERY,BL/ME25/12210,2025-09-09 09:10:46,U001,CONFIRMED,Outbound to customer id MO061
BL/ME25/13363,DELIVERY,BL/ME25/13363,2025-09-29 13:39:00,U001,CONFIRMED,Outbound to customer id MCH753
BL/ME25/13744,DELIVERY,BL/ME25/13744,2025-10-06 12:20:19,U001,CONFIRMED,Outbound to customer id MO061
BL/ME25/13958,DELIVERY,BL/ME25/13958,2025-10-08 12:01:07,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/13966,DELIVERY,BL/ME25/13966,2025-10-08 13:45:05,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/14098,DELIVERY,BL/ME25/14098,2025-10-12 13:57:54,U001,CONFIRMED,Outbound to customer id ME013
BL/ME25/15890,DELIVERY,BL/ME25/15890,2025-11-09 08:53:41,U001,CONFIRMED,Outbound to customer id MCH881
BL/ME25/15894,DELIVERY,BL/ME25/15894,2025-11-09 09:00:21,U001,CONFIRMED,Outbound to customer id MC008
BL/ME25/14164,DELIVERY,BL/ME25/14164,2025-10-15 09:46:23,U001,CONFIRMED,Outbound to customer id ME052
BL/ME25/14462,DELIVERY,BL/ME25/14462,2025-10-16 08:52:18,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14727,DELIVERY,BL/ME25/14727,2025-10-21 13:49:57,U001,CONFIRMED,Outbound to customer id ME059
BL/ME25/14947,DELIVERY,BL/ME25/14947,2025-10-25 09:34:01,U001,CONFIRMED,Outbound to customer id MCH875
BL/ME25/15006,DELIVERY,BL/ME25/15006,2025-10-26 14:00:50,U001,CONFIRMED,Outbound to customer id MO042
BL/ME25/13359,DELIVERY,BL/ME25/13359,2025-09-29 08:49:53,U001,CONFIRMED,Outbound to customer id MS045
BL/ME25/13443,DELIVERY,BL/ME25/13443,2025-09-30 08:57:33,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/14301,DELIVERY,BL/ME25/14301,2025-10-14 08:38:35,U001,CONFIRMED,Outbound to customer id MC007
BL/ME25/14316,DELIVERY,BL/ME25/14316,2025-10-14 10:50:00,U001,CONFIRMED,Outbound to customer id MO022
BL/ME25/14552,DELIVERY,BL/ME25/14552,2025-10-19 12:40:03,U001,CONFIRMED,Outbound to customer id MCH053
BL/ME25/14560,DELIVERY,BL/ME25/14560,2025-10-19 13:37:18,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/15079,DELIVERY,BL/ME25/15079,2025-10-27 13:46:41,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/15456,DELIVERY,BL/ME25/15456,2025-11-02 12:34:39,U001,CONFIRMED,Outbound to customer id MCH858
BL/ME25/15464,DELIVERY,BL/ME25/15464,2025-11-02 14:16:27,U001,CONFIRMED,Outbound to customer id MCHO963
BL/ME25/15322,DELIVERY,BL/ME25/15322,2025-10-30 08:04:02,U001,CONFIRMED,Outbound to customer id MC029
BL/ME25/15316,DELIVERY,BL/ME25/15316,2025-10-30 08:04:36,U001,CONFIRMED,Outbound to customer id MC016
BL/ME25/12028,DELIVERY,BL/ME25/12028,2025-10-15 09:14:59,U001,CONFIRMED,Outbound to customer id MO053
BL/ME25/13126,DELIVERY,BL/ME25/13126,2025-10-15 09:08:15,U001,CONFIRMED,Outbound to customer id M009
BL/ME25/14461,DELIVERY,BL/ME25/14461,2025-10-16 09:05:48,U001,CONFIRMED,Outbound to customer id MS086
BL/ME25/13273,DELIVERY,BL/ME25/13273,2025-09-27 13:36:28,U001,CONFIRMED,Outbound to customer id ME001
BL/ME25/14115,DELIVERY,BL/ME25/14115,2025-10-11 12:43:12,U001,CONFIRMED,Outbound to customer id MC011
BL/ME25/15928,DELIVERY,BL/ME25/15928,2025-11-09 14:00:14,U001,CONFIRMED,Outbound to customer id 12
BL/ME25/15961,DELIVERY,BL/ME25/15961,2025-11-10 08:46:02,U001,CONFIRMED,Outbound to customer id MC114
BL/ME25/15328,DELIVERY,BL/ME25/15328,2025-10-30 10:09:04,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/15340,DELIVERY,BL/ME25/15340,2025-10-30 10:51:11,U001,CONFIRMED,Outbound to customer id MC020
BL/ME25/14958,DELIVERY,BL/ME25/14958,2025-10-30 12:09:03,U001,CONFIRMED,Outbound to customer id MO011
BL/ME25/14017,DELIVERY,BL/ME25/14017,2025-10-09 08:10:08,U001,CONFIRMED,Outbound to customer id MC100
BL/ME25/14099,DELIVERY,BL/ME25/14099,2025-10-11 10:22:29,U001,CONFIRMED,Outbound to customer id 9
BL/ME25/14194,DELIVERY,BL/ME25/14194,2025-10-13 09:17:23,U001,CONFIRMED,Outbound to customer id MC003
BL/ME25/12999,DELIVERY,BL/ME25/12999,2025-10-15 09:08:50,U001,CONFIRMED,Outbound to customer id 9
