id_emplacement,code_emplacement,id_entrepot,id_niveau,zone,type_emplacement,statut,actif
868,B07-N4-A6,235,,B07-N4,PICKING,AVAILABLE,True
876,B07-N4-A7,235,,B07-N4,PICKING,AVAILABLE,True
676,B07-N4-C1,235,,B07-N4,PICKING,AVAILABLE,True
1096,B07-N4-C10,235,,B07-N4,PICKING,AVAILABLE,True
1362,B07-N4-C11,235,,B07-N4,PICKING,AVAILABLE,True
880,B07-N4-C12,235,,B07-N4,PICKING,AVAILABLE,True
1350,B07-N4-C2,235,,B07-N4,PICKING,AVAILABLE,True
869,B07-N4-C3,235,,B07-N4,PICKING,AVAILABLE,True
1328,B07-N4-C4,235,,B07-N4,PICKING,AVAILABLE,True
677,B07-N4-C5,235,,B07-N4,PICKING,AVAILABLE,True
870,B07-N4-C6,235,,B07-N4,PICKING,AVAILABLE,True
416,B07-N4-C7,235,,B07-N4,PICKING,AVAILABLE,True
1393,B07-N4-C8,235,,B07-N4,PICKING,AVAILABLE,True
1330,B07-N4-C9,235,,B07-N4,PICKING,AVAILABLE,True
1338,B07-N4-E1,235,,B07-N4,PICKING,AVAILABLE,True
1309,B07-N4-E10,235,,B07-N4,PICKING,AVAILABLE,True
1402,B07-N4-E11,235,,B07-N4,PICKING,AVAILABLE,True
1367,B07-N4-E12,235,,B07-N4,PICKING,AVAILABLE,True
1368,B07-N4-E13,235,,B07-N4,PICKING,AVAILABLE,True
877,B07-N4-E14,235,,B07-N4,PICKING,AVAILABLE,True
1340,B07-N4-E15,235,,B07-N4,PICKING,AVAILABLE,True
1348,B07-N4-E16,235,,B07-N4,PICKING,AVAILABLE,True
1310,B07-N4-E17,235,,B07-N4,PICKING,AVAILABLE,True
1300,B07-N4-E2,235,,B07-N4,PICKING,AVAILABLE,True
1363,B07-N4-E3,235,,B07-N4,PICKING,AVAILABLE,True
871,B07-N4-E4,235,,B07-N4,PICKING,AVAILABLE,True
1317,B07-N4-E5,235,,B07-N4,PICKING,AVAILABLE,True
1351,B07-N4-E6,235,,B07-N4,PICKING,AVAILABLE,True
881,B07-N4-E7,235,,B07-N4,PICKING,AVAILABLE,True
1318,B07-N4-E8,235,,B07-N4,PICKING,AVAILABLE,True
882,B07-N4-E9,235,,B07-N4,PICKING,AVAILABLE,True
1323,B07-N4-SOL,235,,B07-N4,PICKING,AVAILABLE,True
209,B6-00-02,235,,B07,PICKING,AVAILABLE,True
1311,B7-N0-Quai,235,,B07-N0,PICKING,AVAILABLE,True
1403,B7-00-0A,235,,B07-N0,PICKING,AVAILABLE,True
1404,B7+1,235,,B07-N1,PICKING,AVAILABLE,True
1405,B7-1,235,,B07-SS,PICKING,AVAILABLE,True
1406,B7+2,235,,B07-N2,PICKING,AVAILABLE,True
