id_transaction,no_ligne,id_produit,quantite,id_emplacement_source,id_emplacement_destination,lot_serie,code_motif
BL/ME25/13269,22,31569,200,,,,
BL/ME25/13269,23,31543,100,,,,
BL/ME25/13269,24,31544,100,,,,
BL/ME25/13269,25,31866,60,,,,
BL/ME25/13269,26,31848,60,,,,
BL/ME25/13269,27,31698,100,1403,,,
BL/ME25/13269,28,31674,100,,,,
BL/ME25/13269,29,31706,100,,,,
BL/ME25/13269,30,31663,100,,,,
BL/ME25/13269,31,43911,80,,,,
BL/ME25/13269,32,43910,80,,,,
BL/ME25/13269,33,43905,80,,,,
BL/ME25/13269,34,32089,45,,,,
BL/ME25/13269,35,44156,60,,,,
BL/ME25/13269,36,31463,300,1404,,,
BL/ME25/13269,37,31554,1500,,,,
BL/ME25/13269,38,31993,200,,,,
BL/ME25/13269,39,31552,160,,,,
BL/ME25/13269,40,31558,100,,,,
BL/ME25/13269,41,31860,120,,,,
BL/ME25/13269,42,31859,120,,,,
BL/ME25/13269,43,31686,200,,,,
BL/ME25/13269,44,31850,80,,,,
BL/ME25/13269,45,31453,60,,,,
BL/ME25/13269,46,31462,100,,,,
BL/ME25/13269,47,31464,100,,,,
BL/ME25/13269,48,31779,450,,,,
BL/ME25/13269,49,31780,120,1403,,,
BL/ME25/13269,50,32086,90,,,,
BL/ME25/14026,1,31760,42,,,,
BL/ME25/14026,2,31760,0,,,,
BL/ME25/14026,3,31760,0,,,,
BL/ME25/14026,4,31760,0,,,,
BL/ME25/14119,1,39908,300,,,,
BL/ME25/14119,2,39907,200,,,,
BL/ME25/14119,3,39905,200,1405,,,
BL/ME25/14196,3,34016,300,,,,
BL/ME25/14196,4,35584,300,,,,
BL/ME25/14196,5,35574,200,,,,
BL/ME25/12038,1,31769,1596,,,,
BL/ME25/12038,2,31769,420,,,,
BL/ME25/12037,1,31725,450,,,,
BL/ME25/12037,2,31724,360,,,,
BL/ME25/12037,3,32087,6,,,,
BL/ME25/12037,4,31776,20,1406,,,
BL/ME25/12037,5,31729,600,,,,
BL/ME25/12037,6,31993,100,,,,
BL/ME25/12037,7,31994,100,,,,
BL/ME25/12037,8,31732,400,,,,
BL/ME25/12037,9,44156,12,,,,
BL/ME25/13399,84,36658,60,1404,,,
BL/ME25/13399,85,34392,320,,,,
BL/ME25/13399,86,34392,320,,,,
BL/ME25/13399,87,31778,60,,,,
BL/ME25/13399,88,32127,60,,,,
BL/ME25/13399,89,31565,400,,,,
BL/ME25/13399,90,43908,160,,,,
BL/ME25/13399,91,43909,120,,,,
BL/ME25/13399,92,43912,40,,,,
BL/ME25/13399,93,43827,200,,,,
BL/ME25/13399,94,43905,40,,,,
BL/ME25/13399,95,38718,500,,,,
BL/ME25/13399,96,35580,300,,,,
BL/ME25/13399,97,31549,200,,,,
BL/ME25/13399,98,31554,1000,1404,,,
BL/ME25/13399,99,31557,800,1404,,,
BL/ME25/13399,100,31740,800,,,,
BL/ME25/13399,101,31724,720,1404,,,
BL/ME25/13399,102,31725,900,,,,
BL/ME25/13399,103,31727,400,,,,
BL/ME25/13399,104,31730,180,,,,
BL/ME25/13399,105,31731,300,,,,
BL/ME25/13399,106,31733,150,,,,
BL/ME25/13399,107,31994,300,,,,
BL/ME25/13399,108,31985,400,,,,
BL/ME25/13399,109,31595,300,,,,
BL/ME25/13399,110,31584,500,,,,
BL/ME25/13399,111,31531,300,,,,
BL/ME25/13399,112,31772,1300,1403,,,
BL/ME25/13399,113,31760,280,,,,
BL/ME25/13399,114,31769,140,,,,
BL/ME25/14128,1,31493,120,,,,
BL/ME25/14062,1,31493,0,,,,
BL/ME25/14062,2,35592,0,,,,
BL/ME25/13719,1,31543,200,,,,
BL/ME25/13719,2,31587,100,,,,
BL/ME25/13719,3,31551,100,,,,
BL/ME25/13719,4,31757,120,,,,
BL/ME25/13719,5,31733,60,,,,
BL/ME25/13719,6,32084,12,,,,
BL/ME25/13719,7,32085,12,,,,
BL/ME25/13719,8,32087,18,,,,
BL/ME25/13719,9,31987,10,,,,
BL/ME25/13719,10,31994,100,,,,
BL/ME25/13719,11,31549,200,,,,
BL/ME25/13719,12,31554,300,,,,
BL/ME25/13719,13,31756,120,,,,
BL/ME25/13719,14,31731,100,,,,
BL/ME25/13719,15,32079,6,,,,
BL/ME25/13719,16,32080,6,,,,
BL/ME25/13719,17,31993,200,,,,
BL/ME25/12295,1,31565,400,,,,
BL/ME25/12295,2,31554,500,1404,,,
BL/ME25/12295,3,31688,500,1404,,,
BL/ME25/12295,4,34392,240,,,,
BL/ME25/12295,5,31731,200,,,,
BL/ME25/12295,6,31730,120,,,,
BL/ME25/13597,1,31565,400,,,,
BL/ME25/13597,2,31543,300,,,,
BL/ME25/13597,3,31543,0,,,,
BL/ME25/13597,4,31557,1100,,,,
BL/ME25/13597,5,31557,0,,,,
BL/ME25/13597,6,31556,200,1403,,,
BL/ME25/13597,7,31556,0,1403,,,
BL/ME25/13597,8,36085,0,,,,
BL/ME25/13597,9,31373,480,,,,
BL/ME25/13597,10,39030,240,,,,
BL/ME25/13597,11,39030,0,,,,
BL/ME25/13811,1,31993,1000,,,,
BL/ME25/13811,2,31569,300,,,,
BL/ME25/13811,3,31551,200,,,,
BL/ME25/13811,4,31549,300,,,,
BL/ME25/13811,5,31557,400,,,,
BL/ME25/13811,6,35596,60,,,,
BL/ME25/13811,7,34018,100,,,,
BL/ME25/13811,8,34017,300,,,,
BL/ME25/13811,9,34015,500,,,,
BL/ME25/13811,10,35584,400,,,,
BL/ME25/13811,11,32087,30,1405,,,
BL/ME25/13811,12,32082,18,,,,
BL/ME25/13811,13,32078,18,,,,
BL/ME25/13811,14,34013,500,,,,
BL/ME25/13811,15,35574,200,,,,
BL/ME25/13811,16,32088,30,,,,
BL/ME25/13811,17,31995,200,,,,
BL/ME25/13811,18,31548,100,,,,
BL/ME25/13811,19,31565,400,,,,
BL/ME25/13811,20,34393,60,,,,
BL/ME25/13811,21,34014,300,,,,
BL/ME25/13811,22,34016,700,,,,
BL/ME25/13811,23,35585,200,,,,
BL/ME25/13811,24,32081,18,,,,
BL/ME25/13811,25,31985,160,,,,
BL/ME25/13884,1,31554,1000,,,,
BL/ME25/13884,2,31557,500,,,,
BL/ME25/13884,3,31552,160,,,,
BL/ME25/13884,4,31569,200,,,,
BL/ME25/13884,5,31549,200,,,,
BL/ME25/13884,6,34016,300,,,,
BL/ME25/13884,7,34015,200,,,,
BL/ME25/13884,8,34013,200,,,,
BL/ME25/13884,9,34014,100,,,,
BL/ME25/13884,10,34017,100,,,,
BL/ME25/13884,11,34403,100,,,,
BL/ME25/13884,12,34393,180,,,,
BL/ME25/13884,13,35576,200,,,,
BL/ME25/13884,14,35584,200,,,,
BL/ME25/13884,15,35595,240,,,,
BL/ME25/13884,16,31756,3600,,,,
BL/ME25/13884,17,31757,600,,,,
BL/ME25/13127,1,39916,30,,,,
BL/ME25/13127,2,39916,0,,,,
BL/ME25/14214,1,31790,200,,,,
BL/ME25/14536,1,35580,100,,,,
BL/ME25/14536,2,35580,200,,,,
BL/ME25/14536,3,31584,500,,,,
BL/ME25/14536,4,31587,200,,,,
BL/ME25/14536,5,31451,400,,,,
BL/ME25/14536,6,31456,50,,,,
BL/ME25/14536,7,31473,1000,,,,
BL/ME25/14536,8,31860,300,,,,
BL/ME25/14536,9,31866,540,,,,
BL/ME25/14536,10,31859,180,,,,
BL/ME25/14536,11,31864,60,,,,
BL/ME25/14536,12,31798,300,,,,
BL/ME25/14536,13,31799,300,,,,
BL/ME25/14536,14,31796,180,,,,
BL/ME25/14536,15,31801,240,,,,
BL/ME25/14536,16,31951,540,,,,
BL/ME25/14536,17,31953,540,,,,
BL/ME25/14536,18,31940,180,,,,
BL/ME25/14536,19,31943,160,,,,
BL/ME25/14536,20,31960,480,,,,
BL/ME25/14536,21,43827,200,,,,
BL/ME25/14536,22,43904,210,,,,
BL/ME25/14536,23,43910,80,,,,
BL/ME25/14536,24,43909,80,,,,
BL/ME25/14536,25,43908,200,,,,
BL/ME25/14536,26,43905,80,,,,
BL/ME25/14536,27,43911,80,,,,
BL/ME25/14536,28,31993,300,,,,
BL/ME25/14536,29,31987,150,,,,
BL/ME25/14536,30,38781,24,,,,
BL/ME25/14536,31,38907,36,,,,
BL/ME25/14536,32,31484,360,,,,
BL/ME25/14536,33,31493,960,,,,
BL/ME25/14536,34,31461,600,1404,,,
BL/ME25/14536,35,31461,900,,,,
BL/ME25/14944,1,31985,80,,,,
BL/ME25/14944,2,31987,20,,,,
BL/ME25/14944,3,31493,120,,,,
BL/ME25/14944,4,31440,120,,,,
BL/ME25/14944,5,31463,200,1404,,,
BL/ME25/14944,6,31437,100,,,,
BL/ME25/14944,7,31860,120,,,,
BL/ME25/14944,8,31723,400,,,,
BL/ME25/14944,9,31587,100,,,,
BL/ME25/14944,10,31730,60,,,,
BL/ME25/14944,11,31731,100,,,,
BL/ME25/14944,12,31729,150,,,,
BL/ME25/14944,13,34015,300,1405,,,
BL/ME25/14944,14,34392,160,,,,
BL/ME25/14944,15,34397,50,,,,
BL/ME25/14944,16,34014,100,,,,
BL/ME25/14944,17,34402,50,,,,
BL/ME25/14944,18,34013,200,,,,
BL/ME25/14944,19,34403,100,,,,
BL/ME25/10978,1,31335,64,,,,
BL/ME25/10978,2,31760,210,,,,
BL/ME25/10978,3,31994,300,,,,
BL/ME25/10978,4,32002,90,,,,
BL/ME25/10978,5,31587,200,,,,
BL/ME25/10978,6,31484,120,,,,
BL/ME25/10978,7,31485,80,,,,
BL/ME25/10978,8,31734,40,,,,
BL/ME25/10978,9,31334,96,,,,
BL/ME25/10978,10,31762,270,,,,
BL/ME25/10978,11,32081,30,,,,
BL/ME25/10978,12,31495,75,,,,
BL/ME25/10978,13,31473,100,,,,
BL/ME25/10978,14,31860,60,,,,
BL/ME25/10978,15,31336,160,,,,
BL/ME25/10978,16,31343,72,,,,
BL/ME25/13322,1,35574,400,,,,
BL/ME25/13322,2,35574,0,,,,
BL/ME25/13322,3,35576,0,,,,
BL/ME25/13322,4,35578,100,,,,
BL/ME25/13322,5,35578,0,,,,
BL/ME25/13322,6,35584,300,,,,
BL/ME25/13322,7,35584,0,,,,
BL/ME25/13322,8,35585,400,,,,
BL/ME25/13322,9,35585,0,,,,
BL/ME25/13322,10,39031,240,,,,
BL/ME25/13322,11,31373,240,,,,
BL/ME25/13322,12,39030,240,,,,
BL/ME25/13322,13,39030,0,,,,
BL/ME25/13322,14,36085,0,,,,
BL/ME25/13322,15,34013,0,,,,
BL/ME25/13322,16,34014,0,,,,
BL/ME25/13322,17,34017,0,,,,
BL/ME25/13322,18,34015,0,1405,,,
BL/ME25/13322,19,34015,0,,,,
BL/ME25/13322,20,34016,0,1404,,,
BL/ME25/13322,21,34016,0,,,,
BL/ME25/13322,22,34392,0,,,,
BL/ME25/13322,23,34393,0,,,,
BL/ME25/13322,24,34394,0,,,,
BL/ME25/13322,25,34395,0,,,,
BL/ME25/13322,26,31789,400,,,,
BL/ME25/13747,1,35587,1000,,,,
BL/ME25/13747,2,34015,400,,,,
BL/ME25/13747,3,31858,240,,,,
BL/ME25/13747,4,36498,45,,,,
BL/ME25/13747,5,36079,0,1403,,,
BL/ME25/13747,6,35576,500,,,,
BL/ME25/13747,7,34018,600,,,,
BL/ME25/13747,8,34016,1000,,,,
BL/ME25/13747,9,35595,800,,,,
BL/ME25/13747,10,35574,600,,,,
BL/ME25/13747,11,34014,500,,,,
BL/ME25/13747,12,35596,600,,,,
BL/ME25/13747,13,31848,180,,,,
BL/ME25/14270,1,31769,112,,,,
BL/ME25/14270,2,31770,60,,,,
BL/ME25/14270,3,34015,100,,,,
BL/ME25/14270,4,34403,100,,,,
BL/ME25/14270,5,35602,50,,,,
BL/ME25/14270,6,32003,90,,,,
BL/ME25/14270,7,31461,100,1404,,,
BL/ME25/14270,8,31463,100,1404,,,
BL/ME25/14270,9,31951,60,,,,
BL/ME25/14270,10,31870,60,,,,
BL/ME25/14270,11,31843,60,,,,
BL/ME25/14270,12,31801,60,,,,
BL/ME25/14270,13,31889,60,,,,
BL/ME25/14270,14,31886,60,,,,
BL/ME25/14270,15,40905,60,,,,
BL/ME25/14270,16,31723,600,,,,
BL/ME25/14270,17,31734,20,,,,
BL/ME25/14270,18,34183,50,,,,
BL/ME25/14270,19,34203,20,,,,
BL/ME25/14270,20,34212,18,,,,
BL/ME25/14270,21,31761,600,,,,
BL/ME25/14270,22,31772,260,,,,
BL/ME25/14270,23,31773,176,,,,
BL/ME25/14270,24,31493,360,,,,
BL/ME25/14270,25,31509,240,,,,
BL/ME25/14270,26,31501,360,,,,
BL/ME25/14270,27,31499,80,,,,
BL/ME25/14270,28,31336,32,,,,
BL/ME25/14270,29,31343,24,,,,
BL/ME25/14270,30,38744,36,,,,
BL/ME25/14270,31,36498,6,,,,
BL/ME25/14270,32,32080,6,,,,
BL/ME25/14270,33,31373,240,,,,
BL/ME25/14270,34,39030,120,,,,
BL/ME25/14270,35,39035,60,,,,
BL/ME25/14270,36,36223,60,,,,
BL/ME25/14270,37,36081,60,,,,
BL/ME25/14270,38,36078,60,,,,
BL/ME25/14270,39,44012,200,,,,
BL/ME25/14270,40,43826,500,,,,
BL/ME25/14270,41,31782,500,1403,,,
BL/ME25/14270,42,41940,250,1406,,,
BL/ME25/14270,43,31784,160,1405,,,
BL/ME25/14270,44,31787,80,1405,,,
BL/ME25/14270,45,39907,120,,,,
BL/ME25/14270,46,39908,150,,,,
BL/ME25/14270,47,31841,60,,,,
BL/ME25/14270,48,37145,250,1406,,,
BL/ME25/14270,49,32082,9,,,,
BL/ME25/14270,50,36622,240,,,,
BL/ME25/14270,51,31569,100,,,,
BL/ME25/14270,52,31587,100,,,,
BL/ME25/14270,53,34016,100,,,,
BL/ME25/14270,54,34013,100,,,,
BL/ME25/14270,55,35593,50,,,,
BL/ME25/14270,56,31986,160,,,,
BL/ME25/14270,57,31473,100,,,,
BL/ME25/14270,58,31953,60,,,,
BL/ME25/12210,1,31760,140,,,,
BL/ME25/13363,1,31994,500,,,,
BL/ME25/13744,1,31756,1200,,,,
BL/ME25/13744,2,31757,360,,,,
BL/ME25/13884,18,31584,200,,,,
BL/ME25/13884,19,31587,200,,,,
BL/ME25/13958,1,34016,0,1405,,,
BL/ME25/13958,2,34018,0,,,,
BL/ME25/13966,1,31756,120,,,,
BL/ME25/13966,2,31994,100,,,,
BL/ME25/13966,3,31557,100,,,,
BL/ME25/14098,1,35576,600,,,,
BL/ME25/14098,2,31860,600,,,,
BL/ME25/14098,3,31778,430,,,,
BL/ME25/14098,4,31493,840,,,,
BL/ME25/14098,5,31493,360,,,,
BL/ME25/14098,6,43908,160,,,,
BL/ME25/14098,7,43909,120,,,,
BL/ME25/14098,8,43911,80,,,,
BL/ME25/14098,9,43910,80,,,,
BL/ME25/14098,10,43912,40,,,,
BL/ME25/14098,11,43827,80,,,,
BL/ME25/14098,12,43827,40,,,,
BL/ME25/14098,13,43904,90,,,,
BL/ME25/15890,1,31688,1800,,,,
BL/ME25/15890,2,31688,0,,,,
BL/ME25/15890,3,31658,1800,,,,
BL/ME25/15890,4,31658,0,,,,
BL/ME25/15894,1,31451,160,,,,
BL/ME25/15894,2,31543,200,1404,,,
BL/ME25/15894,3,31548,50,,,,
BL/ME25/15894,4,31549,200,1404,,,
BL/ME25/15894,5,31551,200,,,,
BL/ME25/15894,6,31584,200,,,,
BL/ME25/15894,7,31587,200,,,,
BL/ME25/15894,8,31554,1300,1404,,,
BL/ME25/15894,9,31557,700,,,,
BL/ME25/15894,10,31565,800,1404,,,
BL/ME25/15894,11,31569,200,1404,,,
BL/ME25/15894,12,34392,240,,,,
BL/ME25/15894,13,34393,120,,,,
BL/ME25/15894,14,35595,80,,,,
BL/ME25/15894,15,31729,450,,,,
BL/ME25/15894,16,31730,300,,,,
BL/ME25/15894,17,31730,240,,,,
BL/ME25/15894,18,31731,400,,,,
BL/ME25/15894,19,31737,200,,,,
BL/ME25/15894,20,31740,160,,,,
BL/ME25/15894,21,31985,160,,,,
BL/ME25/15894,22,31986,320,,,,
BL/ME25/15894,23,31987,30,,,,
BL/ME25/15894,24,31992,100,,,,
BL/ME25/15894,25,44046,160,,,,
BL/ME25/15894,26,42612,160,,,,
BL/ME25/15894,27,31993,500,,,,
BL/ME25/15894,28,31994,500,1404,,,
BL/ME25/15894,29,31995,400,,,,
BL/ME25/15894,30,31998,90,,,,
BL/ME25/15894,31,32002,180,,,,
BL/ME25/15894,32,32005,90,,,,
BL/ME25/15894,33,34183,50,,,,
BL/ME25/14164,1,31760,98,,,,
BL/ME25/14164,2,31334,96,,,,
BL/ME25/14164,3,31335,64,,,,
BL/ME25/14164,4,31336,96,,,,
BL/ME25/14164,5,31338,120,,,,
BL/ME25/14164,6,31343,96,,,,
BL/ME25/14164,7,31587,100,,,,
BL/ME25/14164,8,31594,100,,,,
BL/ME25/14164,9,31765,180,,,,
BL/ME25/14164,10,31766,240,,,,
BL/ME25/14164,11,31353,100,,,,
BL/ME25/14164,12,31354,100,,,,
BL/ME25/14164,13,31355,100,,,,
BL/ME25/14164,14,31357,100,,,,
BL/ME25/14164,15,31772,260,,,,
BL/ME25/14164,16,31773,88,,,,
BL/ME25/14164,17,31771,52,,,,
BL/ME25/14164,18,34017,100,,,,
BL/ME25/14164,19,31858,60,,,,
BL/ME25/14164,20,31860,60,,,,
BL/ME25/14164,21,31866,60,,,,
BL/ME25/14164,22,31953,60,,,,
BL/ME25/14164,23,31509,120,,,,
BL/ME25/14164,24,31493,120,,,,
BL/ME25/14462,1,43904,0,,,,
BL/ME25/14462,2,43911,0,,,,
BL/ME25/14462,3,43909,0,,,,
BL/ME25/14462,4,31551,0,,,,
BL/ME25/14727,1,42617,100,,,,
BL/ME25/14947,1,33476,0,,,,
BL/ME25/15006,1,39035,120,,,,
BL/ME25/15006,2,31390,60,,,,
BL/ME25/15006,3,31543,300,,,,
BL/ME25/15006,4,36078,60,,,,
BL/ME25/15006,5,31584,500,,,,
BL/ME25/15006,6,31587,400,,,,
BL/ME25/15006,7,34392,320,,,,
BL/ME25/15006,8,35596,240,,,,
BL/ME25/15006,9,35584,1000,,,,
BL/ME25/15006,10,35580,300,,,,
BL/ME25/15006,11,31706,100,,,,
BL/ME25/15006,12,31706,100,1403,,,
BL/ME25/15006,13,31565,500,1404,,,
BL/ME25/15006,14,31995,300,,,,
BL/ME25/15006,15,31858,480,,,,
BL/ME25/15006,16,31841,240,,,,
BL/ME25/15006,17,31495,300,,,,
BL/ME25/15006,18,31494,240,,,,
BL/ME25/15006,19,31860,240,,,,
BL/ME25/15006,20,31866,120,,,,
BL/ME25/15006,21,31876,240,,,,
BL/ME25/15006,22,31493,1800,,,,
BL/ME25/15006,23,31557,300,,,,
BL/ME25/15006,24,31932,240,,,,
BL/ME25/13359,1,31565,800,1404,,,
BL/ME25/13359,2,31558,100,,,,
BL/ME25/13359,3,31557,400,1404,,,
BL/ME25/13359,4,32086,30,1405,,,
BL/ME25/13359,5,31729,150,,,,
BL/ME25/13359,6,34013,100,,,,
BL/ME25/13359,7,34016,200,1405,,,
BL/ME25/13359,8,43905,40,,,,
BL/ME25/13359,9,31554,800,1404,,,
BL/ME25/13359,10,32082,21,,,,
BL/ME25/13359,11,32088,30,,,,
BL/ME25/13359,12,31757,360,,,,
BL/ME25/13359,13,31730,120,,,,
BL/ME25/13359,14,34017,100,,,,
BL/ME25/13359,15,35574,100,,,,
BL/ME25/13359,16,32087,144,,,,
BL/ME25/13359,17,32087,6,1405,,,
BL/ME25/13443,1,41703,0,,,,
BL/ME25/13443,2,31398,0,,,,
BL/ME25/13747,14,31778,60,,,,
BL/ME25/13747,15,36080,0,,,,
BL/ME25/14301,1,31732,1200,,,,
BL/ME25/14301,2,31757,120,,,,
BL/ME25/14301,3,31554,2000,,,,
BL/ME25/14301,4,34392,160,,,,
BL/ME25/14301,5,35596,60,,,,
BL/ME25/14301,6,31557,1000,,,,
BL/ME25/14301,7,31729,300,,,,
BL/ME25/14301,8,34015,500,,,,
BL/ME25/14301,9,31985,160,,,,
BL/ME25/14301,10,32085,300,,,,
BL/ME25/14301,11,32086,60,,,,
BL/ME25/14301,12,32087,30,,,,
BL/ME25/14301,13,32088,42,,,,
BL/ME25/14301,14,32079,18,,,,
BL/ME25/14270,59,31799,60,,,,
BL/ME25/14270,60,31802,60,,,,
BL/ME25/14270,61,40906,60,,,,
BL/ME25/14270,62,31726,120,,,,
BL/ME25/14270,63,31731,100,,,,
BL/ME25/14270,64,34201,50,,,,
BL/ME25/14270,65,34213,18,,,,
BL/ME25/14270,66,31762,180,,,,
BL/ME25/14270,67,31766,400,,,,
BL/ME25/14270,68,31760,140,,,,
BL/ME25/14270,69,31484,360,,,,
BL/ME25/14270,70,31494,80,,,,
BL/ME25/14270,71,35638,40,,,,
BL/ME25/14270,72,31342,32,,,,
BL/ME25/14270,73,31637,60,,,,
BL/ME25/14270,74,35912,60,1403,,,
BL/ME25/14270,75,31790,500,,,,
BL/ME25/14270,76,37128,250,1404,,,
BL/ME25/14270,77,31785,120,1406,,,
BL/ME25/14270,78,39905,500,1405,,,
BL/ME25/14270,79,31860,120,,,,
BL/ME25/14270,80,31554,500,,,,
BL/ME25/14270,81,31557,400,,,,
BL/ME25/14270,82,31565,500,,,,
BL/ME25/14270,83,31549,200,,,,
BL/ME25/14270,84,31584,100,,,,
BL/ME25/14270,85,31594,100,,,,
BL/ME25/14316,1,34392,160,,,,
BL/ME25/14316,2,31987,30,,,,
BL/ME25/14316,3,31737,200,,,,
BL/ME25/14316,4,31988,100,,,,
BL/ME25/14316,5,31531,60,,,,
BL/ME25/14316,6,39035,60,,,,
BL/ME25/14316,7,31732,400,,,,
BL/ME25/14316,8,31549,400,,,,
BL/ME25/14316,9,31565,600,,,,
BL/ME25/14316,10,31569,100,,,,
BL/ME25/14316,11,31724,240,1404,,,
BL/ME25/14316,12,31731,100,,,,
BL/ME25/14316,13,31584,300,,,,
BL/ME25/14316,14,31730,120,,,,
BL/ME25/14316,15,31725,300,,,,
BL/ME25/14316,16,34393,120,,,,
BL/ME25/14316,17,34018,200,,,,
BL/ME25/14316,18,34017,100,,,,
BL/ME25/14316,19,35595,160,,,,
BL/ME25/14316,20,35596,120,,,,
BL/ME25/14316,21,35574,300,,,,
BL/ME25/14316,22,35584,400,,,,
BL/ME25/14316,23,34015,300,,,,
BL/ME25/14316,24,31663,100,,,,
BL/ME25/14316,25,31665,120,,,,
BL/ME25/14316,26,31676,120,,,,
BL/ME25/14316,27,31674,100,,,,
BL/ME25/14316,28,31706,100,,,,
BL/ME25/14316,29,31687,0,,,,
BL/ME25/14316,30,36622,120,,,,
BL/ME25/14316,31,31387,60,,,,
BL/ME25/14552,1,31760,1400,,,,
BL/ME25/14552,2,36081,180,,,,
BL/ME25/14552,3,36081,0,,,,
BL/ME25/14560,1,31953,0,,,,
BL/ME25/14560,2,31510,0,,,,
BL/ME25/14560,3,31960,0,,,,
BL/ME25/14560,4,39906,0,,,,
BL/ME25/14560,5,32125,0,,,,
BL/ME25/14560,6,31509,0,,,,
BL/ME25/15079,1,43826,0,,,,
BL/ME25/15456,1,39905,1000,,,,
BL/ME25/15456,2,39905,0,,,,
BL/ME25/15456,3,39906,240,,,,
BL/ME25/15456,4,39906,0,,,,
BL/ME25/15456,5,39907,160,1405,,,
BL/ME25/15456,6,39907,0,1405,,,
BL/ME25/15464,1,31866,300,,,,
BL/ME25/15464,2,31866,0,,,,
BL/ME25/15464,3,31848,0,,,,
BL/ME25/15464,4,31841,180,,,,
BL/ME25/15464,5,31841,0,,,,
BL/ME25/15006,25,31510,240,,,,
BL/ME25/15006,26,31511,300,,,,
BL/ME25/15006,27,31512,120,,,,
BL/ME25/15006,28,31940,60,,,,
BL/ME25/15006,29,31940,180,,,,
BL/ME25/15006,30,31943,160,,,,
BL/ME25/15006,31,31952,120,,,,
BL/ME25/15006,32,31960,120,,,,
BL/ME25/15006,33,31969,240,,,,
BL/ME25/15006,34,31994,300,,,,
BL/ME25/15006,35,31993,500,,,,
BL/ME25/15006,36,32079,30,,,,
BL/ME25/15006,37,32080,30,,,,
BL/ME25/15006,38,32082,30,,,,
BL/ME25/15006,39,32086,60,,,,
BL/ME25/15006,40,32089,30,,,,
BL/ME25/15006,41,36155,30,,,,
BL/ME25/15322,1,34209,18,,,,
BL/ME25/15322,2,34210,18,,,,
BL/ME25/15322,3,34212,18,,,,
BL/ME25/15322,4,34213,18,,,,
BL/ME25/15322,5,34015,400,1405,,,
BL/ME25/15322,6,34016,200,1404,,,
BL/ME25/15322,7,34393,60,,,,
BL/ME25/15322,8,35574,100,,,,
BL/ME25/15322,9,35580,100,,,,
BL/ME25/15322,10,35585,200,,,,
BL/ME25/15322,11,35586,100,,,,
BL/ME25/15322,12,35584,200,,,,
BL/ME25/15322,13,31801,120,,,,
BL/ME25/15322,14,31799,120,,,,
BL/ME25/15322,15,31798,120,,,,
BL/ME25/15322,16,31484,120,,,,
BL/ME25/15322,17,34215,12,,,,
BL/ME25/15322,18,34216,12,,,,
BL/ME25/15322,19,31473,200,,,,
BL/ME25/15322,20,31482,100,,,,
BL/ME25/15322,21,31449,100,,,,
BL/ME25/15322,22,31463,400,1404,,,
BL/ME25/15322,23,31461,200,1404,,,
BL/ME25/15322,24,31462,100,,,,
BL/ME25/15322,25,31440,120,,,,
BL/ME25/15322,26,31441,60,,,,
BL/ME25/15322,27,31866,120,,,,
BL/ME25/15322,28,31860,120,,,,
BL/ME25/15322,29,31858,120,,,,
BL/ME25/15322,30,31493,120,,,,
BL/ME25/15322,31,31727,100,,,,
BL/ME25/15322,32,31731,100,,,,
BL/ME25/15316,1,31725,1500,,,,
BL/ME25/15316,2,31554,1000,1404,,,
BL/ME25/15316,3,31565,1000,1404,,,
BL/ME25/12028,1,43906,40,,,,
BL/ME25/12028,2,43909,80,,,,
BL/ME25/12028,3,32084,18,,,,
BL/ME25/12028,4,32085,30,,,,
BL/ME25/12028,5,32088,30,,,,
BL/ME25/12028,6,32089,9,,,,
BL/ME25/12028,7,36155,15,,,,
BL/ME25/12028,8,31733,90,,,,
BL/ME25/12028,9,31461,1000,1404,,,
BL/ME25/12028,10,31482,700,,,,
BL/ME25/12028,11,31905,120,,,,
BL/ME25/12028,12,31848,120,,,,
BL/ME25/12028,13,31866,120,,,,
BL/ME25/12028,14,31554,1200,,,,
BL/ME25/12028,15,43905,40,,,,
BL/ME25/12028,16,43905,40,,,,
BL/ME25/12028,17,40922,120,,,,
BL/ME25/12028,18,31584,500,,,,
BL/ME25/12028,19,31587,300,,,,
BL/ME25/12028,20,31579,100,,,,
BL/ME25/12028,21,31600,100,,,,
BL/ME25/12028,22,31342,160,,,,
BL/ME25/12028,23,31503,150,,,,
BL/ME25/12028,24,43827,280,,,,
BL/ME25/12028,25,43904,90,,,,
BL/ME25/12028,26,43908,120,,,,
BL/ME25/12028,27,31373,360,,,,
BL/ME25/12028,28,39031,120,,,,
BL/ME25/12028,29,36621,120,,,,
BL/ME25/12028,30,39033,120,,,,
BL/ME25/12028,31,31387,60,,,,
BL/ME25/12028,32,39035,60,,,,
BL/ME25/12028,33,35912,300,1403,,,
BL/ME25/12028,34,36077,120,,,,
BL/ME25/12028,35,36085,120,,,,
BL/ME25/12028,36,32076,300,,,,
BL/ME25/12028,37,31565,300,,,,
BL/ME25/12028,38,34183,175,,,,
BL/ME25/12028,39,34201,175,,,,
BL/ME25/12028,40,34202,125,,,,
BL/ME25/12028,41,34203,100,,,,
BL/ME25/12028,42,34214,12,,,,
BL/ME25/12028,43,34215,12,,,,
BL/ME25/12028,44,34210,18,,,,
BL/ME25/12028,45,32078,18,,,,
BL/ME25/12028,46,32079,30,,,,
